GENERIC,SAMPLEID,MISSION,STATION,LANDMARK,BAGNUMBER,ORIGINALWEIGHT,SAMPLETYPE,SAMPLESUBTYPE,PRISTINITY,PRISTINITYDATE,HASTHINSECTION,HASDISPLAYSAMPLE,DISPLAYSAMPLENUMBER,GENERICDESCRIPTION
71010,,Apollo 17,,EVA-1,SRC 1,32.84,Soil,Unsieved,98.05,2007-08-01 0:00:00,FALSE,,,
71030,,Apollo 17,1A,,SCB 1/476,36.28,Soil,Unsieved,85.391,2014-09-01 0:00:00,FALSE,,,
71035,,Apollo 17,1A,,SCB 1/476,144.8,Basalt,Ilmenite,97.596,2014-11-01 0:00:00,TRUE,,,"B2, medium-grained, vuggy, intergranular, plagioclase poikilitic"
71040,,Apollo 17,1A,TOMBSTONE ROCK,SCB 1/455,94.89,Soil,Unsieved,98.89,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
71041,,Apollo 17,1A,,SCB 1/455,137.8,Soil,<1 mm,94.921,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
71042,,Apollo 17,1A,,SCB 1/455,7.21,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
71043,,Apollo 17,1A,,SCB 1/455,6.19,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
71050,,Apollo 17,1A,,SCB 1/454,4,Soil,Unsieved,62.5,2007-08-01 0:00:00,FALSE,,,
71055,,Apollo 17,1A,,SCB 1/454,669.6,Basalt,Ilmenite,79.563,2013-08-01 0:00:00,TRUE,,,"unclassified, fine to medium-grained, intergranular, vesicular"
71060,,Apollo 17,1A,TOMBSTONE ROCK,SCB 1/456,199.4,Soil,Unsieved,97.357,2012-03-01 0:00:00,FALSE,,,"Fines, Unsieved"
71061,,Apollo 17,1A,,SCB 1/456,229.2,Soil,<1 mm,86.855,2015-02-01 0:00:00,TRUE,,,"Fines, < 1MM"
71062,,Apollo 17,1A,,SCB 1/456,20.74,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
71063,,Apollo 17,1A,,SCB 1/456,22.79,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
71064,,Apollo 17,1A,,SCB 1/456,34.35,Soil,4-10 mm,98.338,2012-03-01 0:00:00,TRUE,,,"?, 100 fragments from 71060, see apollo 17 coarse fines (4-10mm) catalog"
71130,,Apollo 17,1A,,SCB 1/477,49.51,Soil,Unsieved,95.54,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
71131,,Apollo 17,1A,,SCB 1/477,86.4,Soil,<1 mm,96.963,2013-08-01 0:00:00,TRUE,,,"Fines, < 1MM"
71132,,Apollo 17,1A,,SCB 1/477,3.99,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
71133,,Apollo 17,1A,,SCB 1/477,3.22,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
71150,,Apollo 17,1A,,SCB 1/478,1.565,Soil,Unsieved,7.67,2007-08-01 0:00:00,FALSE,,,
71151,,Apollo 17,1A,,SCB 1/478,57.6,Soil,<1 mm,95.457,2013-06-01 0:00:00,FALSE,,,"Fines, < 1MM"
71152,,Apollo 17,1A,,SCB 1/478,2.6,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
71153,,Apollo 17,1A,,SCB 1/478,2.36,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
71156,,Apollo 17,1A,,SCB 1/478,5.42,Basalt,Ilmenite,94.28,2012-03-01 0:00:00,TRUE,,,"A, fine-grained, granular, no pictures in db desc, little studied"
71157,,Apollo 17,1A,,SCB 1/478,1.466,Basalt,Ilmenite,36.426,2012-11-01 0:00:00,TRUE,,,"B2, aphanitic, olivine microporphyritic, few fractures"
71170,,Apollo 17,1A,,SCB 1/479,16.38,Soil,Unsieved,71.06,2007-08-01 0:00:00,FALSE,,,
71175,,Apollo 17,1A,,SCB 1/479,207.8,Basalt,Ilmenite,98.229,2014-09-01 0:00:00,TRUE,,,"A, medium-grained, subophitic to plagioclase poikilitic"
71500,,Apollo 17,1A,,SCB 1/459,359.5,Soil,Unsieved,95.124,2012-03-01 0:00:00,FALSE,,,"Fines, Unsieved"
71501,,Apollo 17,1A,,SCB 1/459,600.9,Soil,<1 mm,80.852,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
71502,,Apollo 17,1A,,SCB 1/459,22.68,Soil,1-2 mm,89.33,2012-03-01 0:00:00,TRUE,,,"Fines, 1-2MM"
71503,,Apollo 17,1A,,SCB 1/459,17.58,Soil,2-4 mm,84.243,2012-03-01 0:00:00,TRUE,,,"Fines, 2-4MM"
71520,,Apollo 17,1A,,SCB 1/457,48.16,Soil,Unsieved,60.56,2007-08-01 0:00:00,FALSE,,,
71530,,Apollo 17,1A,,SCB 1/457,0,Breccia,Unclassified,0,2007-08-01 0:00:00,FALSE,,,
72010,,Apollo 17,2,EVA-2,SCB 8,76.92,Soil,Unsieved,100,2007-08-01 0:00:00,FALSE,,,
72130,,Apollo 17,2,LRV-1,SCB 8/26E,79.91,Soil,Unsieved,88.35,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
72131,,Apollo 17,2,LRV-1,SCB 8/26E,107.9,Soil,<1 mm,96.055,2013-06-01 0:00:00,FALSE,,,"Fines, < 1MM"
72132,,Apollo 17,2,LRV-1,SCB 8/26E,8.53,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
72133,,Apollo 17,2,LRV-1,SCB 8/26E,10.95,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72135,,Apollo 17,2,LRV-1,SCB 8/26E,336.9,Breccia,Fragmental,96.27,2013-08-01 0:00:00,TRUE,,,"coarsely brecciated ilmenite basalt, unstudied"
72140,,Apollo 17,2,LRV-2,SCB 6/27E,115,Soil,Unsieved,99.65,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
72141,,Apollo 17,2,LRV-2,SCB 6/27E,225.9,Soil,<1 mm,94.604,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
72142,,Apollo 17,2,LRV-2,SCB 6/27E,5.32,Soil,1-2 mm,95.3,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
72143,,Apollo 17,2,LRV-2,SCB 6/27E,1.88,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72150,,Apollo 17,2,LRV-3,,53.29,Soil,Unsieved,93.637,2013-12-01 0:00:00,TRUE,,,
72155,,Apollo 17,2,LRV-3,,238.5,Basalt,Ilmenite,87.849,2014-09-01 0:00:00,TRUE,,,"A, fine-grained, olivine microporphyritic, intergranular, radiate"
72160,,Apollo 17,2,LRV-3,,80,Soil,Unsieved,96.475,2012-03-01 0:00:00,FALSE,,,"Fines, Unsieved"
72161,,Apollo 17,2,LRV-3,,162.5,Soil,<1 mm,86.466,2013-08-01 0:00:00,TRUE,,,"Fines, < 1MM"
72162,,Apollo 17,2,LRV-3,,4.018,Soil,1-2 mm,87.556,2012-03-01 0:00:00,FALSE,,,"Fines, 1-2MM"
72163,,Apollo 17,2,LRV-3,,2.538,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72210,,Apollo 17,2,,,1.83,Soil,Unsieved,81.42,2007-08-01 0:00:00,FALSE,,,
72215,,Apollo 17,2,BOULDER 1,,379.2,Breccia,Impact Melt,86.03,2015-03-01 0:00:00,TRUE,,,"aphanitic, clast rich, polymict"
72220,,Apollo 17,2,SOUTH MASSIF,,136.2,Soil,Unsieved,99.93,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
72221,,Apollo 17,2,,,225.8,Soil,<1 mm,99.956,2013-06-01 0:00:00,FALSE,,,"Fines, < 1MM"
72222,,Apollo 17,2,,,11.13,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
72223,,Apollo 17,2,,,7.92,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72230,,Apollo 17,2,,,1.66,Soil,Unsieved,81.33,2007-08-01 0:00:00,FALSE,,,
72235,,Apollo 17,2,BOULDER 1,,61.91,Breccia,Impact Melt,75.938,2015-03-01 0:00:00,TRUE,,,"aphanitic, layered, clast rich"
72240,,Apollo 17,2,SOUTH MASSIF,,113.3,Soil,Unsieved,99.65,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
72241,,Apollo 17,2,,,186,Soil,<1 mm,99.832,2013-06-01 0:00:00,FALSE,,,"Fines, < 1MM"
72242,,Apollo 17,2,,,11.2,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
72243,,Apollo 17,2,,,7.93,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72250,,Apollo 17,2,,,7.74,Soil,Unsieved,63.95,2007-08-01 0:00:00,FALSE,,,
72255,,Apollo 17,2,BOULDER 1,,461.2,Breccia,Impact Melt,85.721,2015-03-01 0:00:00,TRUE,,,"aphanitic, clast rich polymict"
72260,,Apollo 17,2,,,100.6,Soil,Unsieved,99.6,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
72261,,Apollo 17,2,,,161.9,Soil,<1 mm,98.7,2013-06-01 0:00:00,FALSE,,,"Fines, < 1MM"
72262,,Apollo 17,2,,,7.7,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
72263,,Apollo 17,2,,,4.4,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72270,,Apollo 17,2,,,26.11,Soil,Unsieved,61.28,2007-08-01 0:00:00,FALSE,,,
72275,,Apollo 17,2,BOULDER 1,,3640,Breccia,Fragmental,90.858,2015-03-01 0:00:00,TRUE,TRUE,,"polymict, friable, mineral and lithic clasts"
72310,,Apollo 17,2,,,1.09,Soil,Unsieved,85.32,2007-08-01 0:00:00,FALSE,,,
72315,,Apollo 17,2,BOULDER 2,,131.4,Breccia,Impact Melt,86.578,2013-08-01 0:00:00,TRUE,,,"micropoikilitic, clast poor"
72320,,Apollo 17,2,SOUTH MASSIF,,26.17,Soil,Unsieved,98.196,2012-03-01 0:00:00,FALSE,,,"Fines, Unsieved"
72321,,Apollo 17,2,,,77.3,Soil,<1 mm,90.101,2014-07-01 0:00:00,TRUE,,,"Fines, < 1MM"
72322,,Apollo 17,2,,,1.38,Soil,1-2 mm,92.754,2012-03-01 0:00:00,FALSE,,,"Fines, 1-2MM"
72323,,Apollo 17,2,,,0.5,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72330,,Apollo 17,2,,,0.36,Soil,Unsieved,72.22,2007-08-01 0:00:00,FALSE,,,
72335,,Apollo 17,2,BOULDER 2,,108.9,Breccia,Impact Melt,98.373,2012-09-01 0:00:00,TRUE,,,"micropoikilitic, clast poor"
72350,,Apollo 17,2,,,1.7,Soil,Unsieved,0,2007-08-01 0:00:00,FALSE,,,
72370,,Apollo 17,2,,,0.02,Soil,Unsieved,0,2007-08-01 0:00:00,FALSE,,,
72390,,Apollo 17,2,,,20.63,Soil,Unsieved,59.04,2007-08-01 0:00:00,FALSE,,,
72410,,Apollo 17,2,,,52,Soil,Unsieved,98.06,2007-08-01 0:00:00,FALSE,,,
72416,,Apollo 17,2,BOULDER 3,,11.53,Crustal,Cataclasite,64.605,2014-11-01 0:00:00,FALSE,,,cataclastic dunite
72417,,Apollo 17,2,BOULDER 3,,11.32,Crustal,Cataclasite,2.758,2014-09-01 0:00:00,TRUE,,,cataclastic dunite
72418,,Apollo 17,2,BOULDER 3,,3.55,Crustal,Cataclasite,88.254,2008-05-01 0:00:00,FALSE,,,cataclastic dunite
72430,,Apollo 17,2,SOUTH MASSIF,,1.45,Soil,Unsieved,0,2007-08-01 0:00:00,FALSE,,,
72431,,Apollo 17,2,,,72,Soil,<1 mm,99.864,2013-06-01 0:00:00,FALSE,,,"Fines, < 1MM"
72432,,Apollo 17,2,,,3.62,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
72433,,Apollo 17,2,,,2.33,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72440,,Apollo 17,2,SOUTH MASSIF,,161.6,Soil,Unsieved,99.69,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
72441,,Apollo 17,2,,,267.3,Soil,<1 mm,95.332,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
72442,,Apollo 17,2,,,10.6,Soil,1-2 mm,92.83,2012-03-01 0:00:00,TRUE,,,"Fines, 1-2MM"
72443,,Apollo 17,2,,,7.98,Soil,2-4 mm,74.62,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72460,,Apollo 17,2,SOUTH MASSIF,,0.51,Soil,Unsieved,0,2007-08-01 0:00:00,FALSE,,,
72461,,Apollo 17,2,,,113.7,Soil,<1 mm,90.96,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
72462,,Apollo 17,2,,,5.14,Soil,1-2 mm,95.136,2012-03-01 0:00:00,FALSE,,,"Fines, 1-2MM"
72463,,Apollo 17,2,,,3.9,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
72500,,Apollo 17,2,SOUTH MASSIF,,325.5,Soil,Unsieved,96.043,2012-03-01 0:00:00,FALSE,,,"Fines, Unsieved"
72502,,Apollo 17,2,,,24.13,Soil,1-2 mm,86.2,2013-12-01 0:00:00,TRUE,,,"Fines, 1-2MM"
72503,,Apollo 17,2,,,12.94,Soil,2-4 mm,44.56,2013-12-01 0:00:00,TRUE,,,"Fines, 2-4MM"
72530,,Apollo 17,2,,,18.14,Soil,Unsieved,78.83,2007-08-01 0:00:00,FALSE,,,
72700,,Apollo 17,2,NANSEN CRATER,,295.2,Soil,Unsieved,99.86,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
72701,,Apollo 17,2,,,557.3,Soil,<1 mm,87.474,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
72702,,Apollo 17,2,,,17.7,Soil,1-2 mm,87.74,2014-08-01 0:00:00,TRUE,,,"Fines, 1-2MM"
72703,,Apollo 17,2,,,8.05,Soil,2-4 mm,81.118,2014-08-01 0:00:00,TRUE,,,"Fines, 2-4MM"
72730,,Apollo 17,2,,,1.98,Soil,Unsieved,45.45,2007-08-01 0:00:00,FALSE,,,
73001,,Apollo 17,3,LARA CRATER,,809,Core,Unsieved,100,2008-01-01 0:00:00,FALSE,,,
73002,,Apollo 17,3,LARA CRATER,,429.7,Core,Unsieved,100,2007-08-01 0:00:00,FALSE,,,
73010,,Apollo 17,2A,LRV-4,,34.56,Soil,Unsieved,100,2007-08-01 0:00:00,FALSE,,,
73120,,Apollo 17,2A,LRV-4,,100.2,Soil,Unsieved,99.8,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
73121,,Apollo 17,2A,LRV-4,,179.7,Soil,<1 mm,89.479,2013-07-01 0:00:00,TRUE,,,"Fines, < 1MM"
73122,,Apollo 17,2A,LRV-4,,5.25,Soil,1-2 mm,98.476,2013-12-01 0:00:00,FALSE,,,"Fines, 1-2MM"
73123,,Apollo 17,2A,LRV-4,,2.03,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
73130,,Apollo 17,2A,SOUTH MASSIF,,77.2,Soil,Unsieved,99.22,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
73131,,Apollo 17,2A,SOUTH MASSIF,,132.3,Soil,<1 mm,97.116,2013-06-01 0:00:00,FALSE,,,"Fines, < 1MM"
73132,,Apollo 17,2A,SOUTH MASSIF,,10.38,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
73133,,Apollo 17,2A,SOUTH MASSIF,,8.58,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
73140,,Apollo 17,2A,,,121.6,Soil,Unsieved,99.92,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
73141,,Apollo 17,2A,,,191.4,Soil,<1 mm,91.896,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
73142,,Apollo 17,2A,,,11.69,Soil,1-2 mm,93.584,2013-12-01 0:00:00,TRUE,,,"Fines, 1-2MM"
73143,,Apollo 17,2A,,,7.84,Soil,2-4 mm,93.622,2012-03-01 0:00:00,TRUE,,,"Fines, 2-4MM"
73145,,Apollo 17,2A,LRV-4,,5.6,Breccia,Impact Melt,100,2007-08-01 0:00:00,FALSE,,,"micropoikilitic, clast poor"
73146,,Apollo 17,2A,NANSEN CRATER,,3.01,Crustal,Cataclasite,90.033,2012-03-01 0:00:00,TRUE,,,"troctolitic, anorthositic, cataclasite"
73150,,Apollo 17,2A,,,52.56,Soil,Unsieved,97.98,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
73151,,Apollo 17,2A,,,101.2,Soil,<1 mm,98.516,2013-08-01 0:00:00,TRUE,,,"Fines, < 1MM"
73152,,Apollo 17,2A,,,3.57,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
73153,,Apollo 17,2A,,,1.31,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
73210,,Apollo 17,3,,,37.89,Soil,Unsieved,73.9,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
73211,,Apollo 17,3,,,51.95,Soil,<1 mm,97.093,2013-11-01 0:00:00,FALSE,,,"Fines, < 1MM"
73212,,Apollo 17,3,,,3.47,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
73213,,Apollo 17,3,,,2.8,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
73220,,Apollo 17,3,,,20.8,Soil,Unsieved,99.04,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
73221,,Apollo 17,3,,,48.11,Soil,<1 mm,77.574,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
73222,,Apollo 17,3,,,2.71,Soil,1-2 mm,90.406,2012-03-01 0:00:00,FALSE,,,"Fines, 1-2MM"
73223,,Apollo 17,3,,,2.61,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
73230,,Apollo 17,3,,,21.34,Soil,Unsieved,86.13,2007-08-01 0:00:00,FALSE,,,
73240,,Apollo 17,3,,,114.7,Soil,Unsieved,99.39,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
73241,,Apollo 17,3,,,192.7,Soil,<1 mm,89.605,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
73242,,Apollo 17,3,,,14.94,Soil,1-2 mm,91.633,2012-03-01 0:00:00,TRUE,,,"Fines, 1-2MM"
73243,,Apollo 17,3,,,14.38,Soil,2-4 mm,65.17,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
73250,,Apollo 17,3,,,15.25,Soil,Unsieved,83.41,2007-08-01 0:00:00,FALSE,,,
73260,,Apollo 17,3,,,103.5,Soil,Unsieved,99,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
73261,,Apollo 17,3,,,194.8,Soil,<1 mm,93.695,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
73262,,Apollo 17,3,,,12.01,Soil,1-2 mm,95.84,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
73263,,Apollo 17,3,,,9.47,Soil,2-4 mm,85.533,2014-03-01 0:00:00,TRUE,,,"Fines, 2-4MM"
73270,,Apollo 17,3,,,22.43,Soil,Unsieved,90.37,2007-08-01 0:00:00,FALSE,,,
73280,,Apollo 17,3,,,53.54,Soil,Unsieved,99.38,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
73281,,Apollo 17,3,,,95.75,Soil,<1 mm,91.786,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
73282,,Apollo 17,3,,,5.38,Soil,1-2 mm,95.17,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
73283,,Apollo 17,3,,,4.74,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
74002,,Apollo 17,4,SHORTY CRATER,,909.6,Core,Unsieved,74.547,2014-12-01 0:00:00,TRUE,,,
74010,,Apollo 17,4,,,22.52,Soil,Unsieved,37.83,2007-08-01 0:00:00,FALSE,,,
74110,,Apollo 17,3,LRV-5,,92.12,Soil,Unsieved,97.11,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
74111,,Apollo 17,3,LRV-5,,116.8,Soil,<1 mm,98.861,2013-06-01 0:00:00,FALSE,,,"Fines, < 1MM"
74112,,Apollo 17,3,LRV-5,,11.12,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
74113,,Apollo 17,3,LRV-5,,12.11,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
74115,,Apollo 17,3,LRV-5,,15.36,Breccia,Regolith,81.81,2013-08-01 0:00:00,TRUE,,,"light gray, friable, unstudied"
74116,,Apollo 17,3,LRV-5,,12.68,Breccia,Regolith,89.109,2013-08-01 0:00:00,TRUE,,,"light gray, friable, unstudied"
74117,,Apollo 17,3,LRV-5,,3.69,Breccia,Regolith,80.054,2013-08-01 0:00:00,TRUE,,,"light gray, friable, unstudied"
74118,,Apollo 17,3,LRV-5,,3.59,Breccia,Regolith,60.446,2013-08-01 0:00:00,TRUE,,,"light gray, friable, unstudied"
74119,,Apollo 17,3,LRV-5,,1.79,Breccia,Regolith,100,2007-08-01 0:00:00,FALSE,,,"light gray, friable, unstudied"
74120,,Apollo 17,3,LRV-6,,124.1,Soil,Unsieved,100.2,2007-08-01 0:00:00,FALSE,,,"Fines, Unsieved"
74121,,Apollo 17,3,LRV-6,,252,Soil,<1 mm,92.46,2014-08-01 0:00:00,TRUE,,,"Fines, < 1MM"
74122,,Apollo 17,3,LRV-6,,6.65,Soil,1-2 mm,96.241,2013-07-01 0:00:00,TRUE,,,"Fines, 1-2MM"
74123,,Apollo 17,3,LRV-6,,2.73,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
74221,,Apollo 17,4,SHORTY CRATER,,7.77,Soil,<1 mm,78.404,2011-03-01 0:00:00,FALSE,,,"Fines, < 1MM"
74222,,Apollo 17,4,SHORTY CRATER,,0.08,Soil,1-2 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 1-2MM"
74223,,Apollo 17,4,SHORTY CRATER,,0.17,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
74224,,Apollo 17,4,SHORTY CRATER,,0.98,Soil,4-10 mm,100,2007-08-01 0:00:00,FALSE,,,"70 fragments from 74240, see apollo 17 coarse fines (4-10mm) catalog"
74230,,Apollo 17,4,SHORTY CRATER,,0.7,Soil,Unsieved,88.57,2007-08-01 0:00:00,FALSE,,,
74240,,Apollo 17,4,SHORTY CRATER,,544.9,Soil,Unsieved,93.761,2014-12-01 0:00:00,TRUE,,,"Fines, Unsieved"
74241,,Apollo 17,4,SHORTY CRATER,,307.3,Soil,<1 mm,81.209,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
74242,,Apollo 17,4,SHORTY CRATER,,22.5,Soil,1-2 mm,90.618,2012-03-01 0:00:00,TRUE,,,"Fines, 1-2MM"
74243,,Apollo 17,4,SHORTY CRATER,,27.67,Soil,2-4 mm,92.808,2012-03-01 0:00:00,TRUE,,,"Fines, 2-4MM"
74245,,Apollo 17,4,,,64.34,Basalt,Ilmenite,92.566,2014-11-01 0:00:00,TRUE,,,"C, fine-grained, olivine microporphyritic, large vesicles, aphanitic matrix"
74246,,Apollo 17,4,SHORTY CRATER,,28.81,Breccia,Regolith,80.75,2013-08-01 0:00:00,TRUE,,,"clod, friable, basalt clasts"
74247,,Apollo 17,4,,,7.761,Basalt,Ilmenite,86.78,2012-03-01 0:00:00,TRUE,,,"C, fine-grained, olivine microporphyritic"
74248,,Apollo 17,4,,,5.682,Basalt,Ilmenite,91.693,2012-03-01 0:00:00,TRUE,,,"A, very fine-grained, olivine microporphyritic, vuggy"
74249,,Apollo 17,4,,,4.183,Basalt,Ilmenite,94.741,2012-03-01 0:00:00,TRUE,,,"A, very fine-grained, olivine microporphyritic, vesicular"
74250,,Apollo 17,4,SHORTY CRATER,,22.56,Soil,Unsieved,86.13,2007-08-01 0:00:00,FALSE,,,
74260,,Apollo 17,4,SHORTY CRATER,,367.97,Soil,Unsieved,96.692,2014-12-01 0:00:00,TRUE,,,"Fines, Unsieved"
74261,,Apollo 17,4,SHORTY CRATER,,111.992,Soil,<1 mm,85.419,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
74262,,Apollo 17,4,SHORTY CRATER,,5.667,Soil,1-2 mm,95.588,2012-03-01 0:00:00,TRUE,,,"Fines, 1-2MM"
74263,,Apollo 17,4,SHORTY CRATER,,4.757,Soil,2-4 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
74264,,Apollo 17,4,SHORTY CRATER,,7.992,Soil,4-10 mm,100,2007-08-01 0:00:00,FALSE,,,"Fines, 4-10mm"
74265,,Apollo 17,,,,28.322,Basalt,Unclassified,100,2007-08-01 0:00:00,FALSE,,,
74270,,Apollo 17,4,SHORTY CRATER,,9.61,Soil,Unsieved,47.14,2007-08-01 0:00:00,FALSE,,,
74285,,Apollo 17,4,,,2.212,Basalt,Ilmenite,70.931,2012-03-01 0:00:00,TRUE,,,"C, fine-grained, olivine microporphyritic, radiate, vuggy"
74286,,Apollo 17,4,,,2.102,Basalt,Ilmenite,56.18,2007-08-01 0:00:00,TRUE,,,"A, fine-grained, pyroxene microporphyritic, radiate"
74287,,Apollo 17,4,,,1.568,Basalt,Ilmenite,58.163,2012-03-01 0:00:00,TRUE,,,"C, fine-grained, olivine microporphyritic, radiate, vuggy"
75010,,Apollo 17,5,,,9.25,Soil,Unsieved,87.68,2007-08-01 0:00:00,FALSE,,,
75030,,Apollo 17,5,,,2.63,Soil,Unsieved,90.87,2007-08-01 0:00:00,FALSE,,,
75050,,Apollo 17,5,,,2.5,Soil,Unsieved,0,2007-08-01 0:00:00,FALSE,,,
75060,,Apollo 17,5,CAMELOT CRATER,,0.527,Soil,Unsieved,75.9,2007-08-01 0:00:00,FALSE,,,
75061,,Apollo 17,5,CAMELOT CRATER,,157.9,Soil,<1 mm,89.778,2014-12-01 0:00:00,TRUE,,,"Fines, < 1MM"
75062,,Apollo 17,5,CAMELOT CRATER,,8.52,Soil,1-2 mm,93.181,2012-03-01 0:00:00,FALSE,,,"Fines, 1-2MM"
75063,,Apollo 17,5,CAMELOT CRATER,,6.28,Soil,2-4 mm,95.06,2007-08-01 0:00:00,FALSE,,,"Fines, 2-4MM"
75065,,Apollo 17,5,,,1.263,Basalt,Ilmenite,18.21,2007-08-01 0:00:00,TRUE,,,"A, fine to medium-grained, plagioclase poikilitic, vuggy"
75066,,Apollo 17,5,,,0.98,Breccia,Regolith,74.49,2007-08-01 0:00:00,FALSE,,,"glass rich, unstudied"
75070,,Apollo 17,5,,,7.26,Soil,Unsieved,59.5,2007-08-01 0:00:00,FALSE,,,
75080,,Apollo 17,5,CAMELOT CRATER,,524.2,Soil,Unsieved,92.507,2013-09-01 0:00:00,FALSE,,,"Fines, Unsieved"
